"uniprot","main_gene","protein_name","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4","pval","Phase","Amplitude"
"Q8CCN5","Bcas3","Breast carcinoma-amplified sequence 3 homolog",530672.285294833,506395.32629081,457934.257022929,547325.134880102,572932.311510706,632456.314807217,547478.599179201,533111.601941537,531174.380241593,535753.355686283,466723.193739958,538551.903960156,492457.042050439,526678.316610879,477706.415552939,425274.185417909,0.0274583284381719,10.49,39091
"Q8CD92","Ttc27","Tetratricopeptide repeat protein 27",192451.213582345,143414.670073903,156494.05883852,188948.80433783,209502.743089521,180713.894826506,183479.574722226,222701.487476616,197149.452248699,212779.401938346,219457.078926269,233646.310609466,180370.185558881,142141.568114969,165744.050753355,182861.000275395,0.0247840195162149,13.65,24428
"Q8CFB4","Gbp5","Guanylate-binding protein 5",78898.9122102049,79664.0370194987,85798.4796276787,111380.385168141,51840.5122065213,44442.6869226346,68986.9235754923,63985.6332601352,80355.4007608866,44948.6463177107,60732.4862416521,82892.9456658328,67242.4775726108,63951.4587748586,75453.6888749937,72567.9522990301,0.0436840271864044,1.01,10289
"Q8CFI0","Nedd4l","E3 ubiquitin-protein ligase NEDD4-like",475235.046737159,549730.787056867,547039.706017234,518180.840387689,568165.618355618,665537.356380517,554500.37212572,576691.250171827,632631.325278524,599462.117738313,562603.816232263,626368.675035314,567583.419156987,528760.315838188,558565.49562791,568546.82002358,0.0231653424442385,14.17,39322
"Q8CG14","C1sa","Complement C1s-A subcomponent;Complement C1s-A subcomponent heavy chain;Complement C1s-A subcomponent light chain",730317.785266931,773488.69499228,692924.755929391,823870.06777226,801587.848874317,732700.106254783,551451.454297547,592428.283559745,817860.976900709,653224.281591828,642869.055271301,628488.649052399,908907.863057898,851473.133737571,915957.865653824,715442.353107597,0.0436840271864044,23.76,82069
"Q8CGZ0","Cherp","Calcium homeostasis endoplasmic reticulum protein",851834.400314934,765497.433149904,842044.398553466,817769.572521801,850622.435634167,902883.904589122,925549.727561827,891950.212697144,858565.619839352,930896.469697825,775811.395531513,944667.518641029,762454.191952082,760168.092969343,750581.292013858,728937.539978307,0.0175321223791074,11.52,66536
"Q8CI11","Gnl3","Guanine nucleotide-binding protein-like 3",399390.038065087,340224.782806938,402542.357061077,373328.123125773,461874.29895541,437166.714420082,467289.221505706,449933.899649749,470302.860597658,559657.811868109,453724.134515579,584315.4520771,444162.444725737,334579.121138462,508942.615936745,447571.305474571,0.0231653424442385,15.01,59400
"Q8CIF4","Btd","Biotinidase",1583027.14866539,1572753.91229184,1658190.38041804,1899551.42141745,1378383.01896606,1385225.23422644,1428764.39477953,1512699.61375821,1401398.95669416,1215779.56286698,1534117.49731199,1395521.01259031,1425813.11200791,1459895.46918172,1798013.8372402,1572865.7098085,0.0313165056348466,2,139813
"Q8K0P3","Tldc1","TLD domain-containing protein 1",46384.7239946838,51382.4484703485,38489.0227238772,35787.8416992232,78473.4915329349,56991.7409636893,52850.3626737829,41277.7098870897,73096.4652798796,93475.8823363892,49893.8294851112,63980.2370812157,3452.82170984328,43537.3509082083,55934.8225986887,51547.9008590411,0.0436840271864044,12.53,15273
"Q8K268","Abcf3","ATP-binding cassette sub-family F member 3",1122089.36103348,1227410.86269143,1043705.3655362,1155284.85668449,1318796.85912619,1302817.23745021,1128686.23636392,1248834.42670967,1195363.58677264,1236857.26646091,1145142.02824716,1143041.05512445,1044444.08470461,1075254.42771942,1146599.21791977,1117765.55819092,0.0380528357368757,11.22,69715
"Q8K358","Pigu","Phosphatidylinositol glycan anchor biosynthesis class U protein",307997.061698506,269800.759995764,306206.562557964,293799.21291008,294807.416332653,308154.23634549,316553.110984665,319059.101253536,288946.919721761,268240.343846468,291290.703505555,301571.562191778,276403.098766664,284464.069857327,259459.988300424,299760.128466344,0.0313165056348466,9.36,12075
"Q8QZR1","Tat","Tyrosine aminotransferase",1634097.06073993,1466674.03681894,1540217.32932877,1893603.32214982,2963535.42203205,2193103.31183381,2812383.1973887,2733166.94645031,9346046.88719449,15060489.199981,6401226.36694426,5113406.71913886,2162301.85711245,2445020.86304589,1436199.53862634,2958852.69202377,0.00950753017183405,15.59,3947522
"Q8QZR5","Gpt","Alanine aminotransferase 1",9912884.27944387,8614883.14243853,8719731.5613795,9075139.41395142,9997847.42687819,10521730.1049059,10891434.449224,10155039.8046304,10074392.5589303,11722660.9074951,10101605.6363607,10248359.6927239,9272605.96321207,9695096.93155395,9340165.56499453,10440149.5974032,0.0274583284381719,13.93,713503
"Q8R050","Gspt1","Eukaryotic peptide chain release factor GTP-binding subunit ERF3A",3827532.80534454,3132937.42512017,3545688.68972435,4083123.05439099,4275180.26012495,3921799.74153642,4179217.71562617,4052498.15312557,3581966.41974571,3986044.70369493,3898115.28165139,4004971.424514,3681977.64258445,3318832.92579565,3682061.72404006,3823379.70530025,0.0380528357368757,11.7,234817
"Q8R151","Znfx1","NFX1-type zinc finger-containing protein 1",1376394.62301099,1089891.8031932,1233981.46960097,1371712.96302392,1351532.98633585,1228724.72478878,1304013.28006465,1408093.24591048,1280790.46976765,1525734.51670242,1306108.25711552,1416416.88381079,1140249.63294695,1168757.06377293,1199414.69951896,1139690.41535034,0.0436840271864044,12.69,88270
"Q8R1B4","Eif3c","Eukaryotic translation initiation factor 3 subunit C",1815827.11125558,1637299.7971462,1608572.7247729,1670861.12174883,1811616.94020292,1677444.01279293,1878611.52722127,1823943.10519153,1832944.20347511,2005185.92846553,1907673.30034489,1922454.2388313,1712637.80004572,1568265.59306133,1726119.81706471,1836583.26627574,0.0247840195162149,14.47,111991
"Q8R1S4","Mtss1","Metastasis suppressor protein 1",751059.66321179,823752.744144479,627043.43489917,768212.823629481,745745.296523394,747108.681398797,767952.492692644,788903.787434211,956091.148099632,1036247.39809409,1062747.03914347,880866.738530782,962399.602196577,856916.597624444,900873.993528917,1063202.03078758,0.0231653424442385,18.27,101722
"Q8R322","Gle1","Nucleoporin GLE1",248578.12335713,279947.04743239,243256.791285933,226979.061864429,253877.36093924,232873.944093901,235527.6917143,195334.27017097,246465.737251336,232924.61299925,180132.736692614,227455.883908654,221898.700399781,224419.715485622,175034.694471841,179451.50779062,0.0380528357368757,7.09,14299
"Q8R3C0","Mcmbp","Mini-chromosome maintenance complex-binding protein",365680.978837705,284709.051852662,276988.504940071,272583.280947418,339862.717094668,291564.404479364,330125.593951649,286542.308222622,300391.574870539,332607.874587387,268662.834858549,325704.385868795,213485.927346122,268268.88007504,243186.510034657,251389.21064627,0.0341716271686448,10.79,26334
"Q8R4X3","Rbm12","RNA-binding protein 12",180794.529295663,147490.831671527,73411.9308896888,148507.167959608,158282.234606567,98577.9536766748,191923.869564257,156652.892054964,147575.250889813,212515.056004078,200878.293431736,161141.041946569,127282.713100485,107072.93916224,113601.515514856,94243.3404706504,0.0380528357368757,13.49,30284
"Q8R570","Snap47","Synaptosomal-associated protein 47",1829771.16699379,1773071.45230994,1621687.77590123,1798327.45701512,1993371.83233416,1907524.2201677,2069439.06036361,1905350.48652284,1900603.09952366,1639563.07962663,2076731.40768201,1898129.14174158,1838341.13412753,1657146.49578518,1852008.80842718,1935811.12311303,0.0341716271686448,12.25,87580
"Q8R5F7","Ifih1","Interferon-induced helicase C domain-containing protein 1",434669.730654733,477768.149724021,489232.65974845,515592.565031473,507015.309107451,511803.480652015,524479.81313026,455522.976357816,543835.592967551,509033.490400566,508224.226248228,590809.548910998,426693.71628847,401829.764290073,482310.876744462,472137.580026883,0.0274583284381719,13.35,35634
"Q8VC19","Alas1","5-aminolevulinate synthase, nonspecific, mitochondrial",610153.38832477,583012.116636839,567894.19566483,636921.697858277,1146240.33352023,1240918.49339236,964789.223957714,968345.428262108,1185768.39921991,1016490.03999655,1005233.2231372,1237225.63911316,758231.134072211,754246.27638664,887595.847840924,708188.900779349,0.00704351167247589,13.86,264574
"Q8VC97","Upb1","Beta-ureidopropionase",3593335.86978805,2820269.75215065,3480001.66964005,3563306.84827643,3854719.25036924,3826677.57396134,3880266.00006083,4635058.72366061,2907833.62954032,3020969.06324677,3604512.43017762,3665871.24981134,3187860.57863476,3073243.49054469,3470301.48682409,3398685.51687762,0.0341716271686448,9.59,423332
"Q8VCM7","Fgg","Fibrinogen gamma chain",2883906.48390419,3783420.50720083,3277440.46174046,2676976.42854335,2352031.04404918,3010837.22406496,2755626.58042502,2472154.77137905,2541880.25889943,1998201.01276837,2287529.07707974,2676715.84465827,2891798.87872174,2554476.93833728,3206148.74102929,2898908.84285645,0.0341716271686448,2.59,354640
"Q8VCY6","Utp6","U3 small nucleolar RNA-associated protein 6 homolog",243169.619214315,218208.865531857,251770.48643075,247722.750396188,280994.5169174,276998.662602,303643.048156213,278658.512473069,279064.598703376,356049.659663435,262301.641086069,312460.788438944,267263.463510377,234055.902179011,237417.268353039,246093.754372757,0.0247840195162149,13.24,32235
"Q8VHI3","Pofut2","GDP-fucose protein O-fucosyltransferase 2",18435.6709407635,19534.6225169981,22324.5232172973,23965.9919985889,15127.8859733786,16547.7251374775,15298.1724876285,17037.8916869773,14322.5175762591,9546.31484341097,20241.5257241365,12399.0523026058,15699.0688679624,13620.1522415037,20107.0309039451,17113.2227621811,0.0380528357368757,3.3,2767
"Q8VI47","Abcc2","Canalicular multispecific organic anion transporter 1",5188823.95755226,5028469.72995647,4645884.49136884,4457212.01875954,5128090.50419646,5438376.36713099,5036869.35345994,4544655.31975881,5262398.96401723,5981691.98770767,5138518.54180055,5618525.01428886,5595624.96846103,5458335.39665972,5092048.02374463,4969437.14242865,0.0436840271864044,17,261788
"Q8VI75","Ipo4","Importin-4",533299.506893939,494877.103346036,481236.569232076,464068.741569178,466453.668322642,437853.15120896,514483.107020396,546410.071109873,540483.569084711,591794.019858846,593131.399868945,541610.309170978,435347.360870335,456346.591385015,468398.482704873,522401.460392104,0.0436840271864044,15.29,45225
"Q8VIM9","Irgq","Immunity-related GTPase family Q protein",226774.571021409,219034.086608844,238838.915025645,244713.802803779,251442.12995254,244281.421084684,260113.381037905,242129.169947325,229243.556863277,237506.084963845,226248.221489137,237420.415897484,198220.978931929,201545.458303295,208261.297718312,207090.828745948,0.0136620399936346,10.39,17837
"Q91V08","Clec2d","C-type lectin domain family 2 member D",298501.641711848,173231.525578148,182483.377929206,211831.74795069,308477.140486526,265525.168915546,231227.166336107,193190.019496468,253006.645596337,257506.720710632,277170.192928169,296921.644151937,306470.877800708,263004.002106595,348875.527772537,379292.2091698,0.0436840271864044,19.03,31528
"Q91VJ4","Stk38","Serine/threonine-protein kinase 38",381812.159361091,325535.59906419,338212.739839128,379644.845644489,374063.95669647,400156.542455528,394169.493137415,382284.812159984,403289.869534747,400287.416514555,387719.985173548,432524.391844135,367619.332653237,303492.438863324,314091.394468478,422086.715168806,0.0313165056348466,13.48,27112
"Q91VM3","Wdr45","WD repeat domain phosphoinositide-interacting protein 4",368207.794212655,409269.539894206,405045.948364481,369159.00439764,393551.464125334,403661.937585393,455123.332922513,470344.0384625,418037.070833909,386270.36042833,503994.406747347,478310.396098775,359324.719321906,367878.209549046,361124.753733255,359046.382172892,0.0200042851164173,12.77,40183
"Q91VN0","Lrp5","Low-density lipoprotein receptor-related protein 5",28076.3350043212,33598.0428766322,45085.8194166557,41045.1128902225,23981.7599770098,28826.383305573,26519.1969533952,23671.612538871,20918.501934731,18305.5039761485,19710.6213498019,29989.8557861426,23252.9880019624,28875.3626932243,19761.6601235962,30644.6555874709,0.0436840271864044,3.65,5517
"Q91VR7","Map1lc3a","Microtubule-associated proteins 1A/1B light chain 3A",77625.1784413526,137557.210050758,149879.874309811,146118.384198582,182925.631048784,175732.59580021,156872.223513338,198592.919945017,238731.642669762,127656.233569812,212944.237592597,187156.74528485,112554.729892293,153805.489177575,92740.4572740725,134928.531169979,0.0313165056348466,13.14,37396
"Q91W50","Csde1","Cold shock domain-containing protein E1",1962098.78670124,1932669.71183635,1947803.14429023,2184530.14649141,2323541.97437653,2095971.47817542,2460141.05300316,2688885.64508978,2263530.61025861,2256216.86376042,2747093.82125073,2826543.81593727,2259392.03882586,2069754.7140225,2298726.5097024,2348495.63941826,0.0313165056348466,14.59,228005
"Q91WG8","Gne","Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase;UDP-N-acetylglucosamine 2-epimerase (hydrolyzing);N-acetylmannosamine kinase",5412912.73073332,5270306.31954484,5215931.33966905,5392396.48869275,5831316.26842558,5296247.73735295,6041167.57554255,5705082.82075784,6232250.95190325,5546716.26705959,6807979.58686004,6571726.84665383,5760210.41133848,5791821.90903946,5995757.10686121,5949544.27958713,0.0247840195162149,16.29,385018
"Q91WJ8","Fubp1","Far upstream element-binding protein 1",500692.486579782,401815.574204867,557682.469454743,479506.159406793,531050.555570534,502254.713024159,595261.507490603,565354.401985954,461747.693064402,587759.193766335,528768.904286739,548883.500184623,442129.286352604,489790.383085661,444990.548235197,464920.595455006,0.0436840271864044,12.01,43929
"Q91WP0","Masp2","Mannan-binding lectin serine protease 2;Mannan-binding lectin serine protease 2 A chain;Mannan-binding lectin serine protease 2 B chain",217976.520267095,209541.345990519,192990.407362006,218662.169520774,237176.126598571,235926.479114638,216059.827275023,254887.592631663,205377.691636131,202471.108589059,231852.708913371,235642.237654672,178824.084279738,164651.698119688,226852.254816565,179585.49618574,0.0313165056348466,10.93,20501
"Q91X91","Qprt","Nicotinate-nucleotide pyrophosphorylase [carboxylating]",1947145.6131551,1873317.16976506,1837435.15451932,1932604.62954309,1956692.10193582,1979979.70293011,1908723.42716006,2015365.1872004,2008015.45051819,2119651.01301472,1988676.97006835,2021427.19117861,2115656.0505245,1781616.08159668,1967357.41342655,1967917.33646529,0.0380528357368757,15.34,57390
"Q91XE9","Creb3l3","Cyclic AMP-responsive element-binding protein 3-like protein 3;Processed cyclic AMP-responsive element-binding protein 3-like protein 3",139247.044901977,104225.116103989,126765.814827523,161739.568627488,89759.7442064032,110863.914926343,114411.344828023,89974.2703286149,91482.9863760789,72283.6871324623,97810.1652163583,86853.8398285101,115753.014840391,120159.576179598,127225.978715112,131541.257784759,0.0200042851164173,2.15,23075
"Q91Z53","Grhpr","Glyoxylate reductase/hydroxypyruvate reductase",12650944.4875942,9869829.25772895,13592956.1250022,12430306.6526161,13231065.3191423,13602401.9079586,14283491.842562,14092730.8927001,12456695.9672756,11044373.1268162,12302403.3211331,13614241.7780553,10167962.4462652,9780366.56792597,11727013.2975327,13033944.4888488,0.0436840271864044,10.57,1119995
"Q91ZP3","Lpin1","Phosphatidate phosphatase LPIN1",113441.62075466,215383.306919484,244974.093097231,165278.225162499,292728.156982516,240675.92237893,223077.245054366,211452.202447696,581869.271617583,780977.816989003,364050.377170709,462927.762241433,332086.922558768,379205.805786792,295050.719184158,283572.76248597,0.00704351167247589,16.89,165392
"Q91ZS8","Adarb1","Double-stranded RNA-specific editase 1",10106.4597663551,6865.60391030616,9582.2277259443,8481.8040458125,13481.7248392146,11853.938197964,9557.69397178886,10331.1402050465,10484.9103584642,11074.5580972652,7400.63308455091,11610.7955340444,6845.37744563333,8545.77754607833,8117.68395208187,7494.48890070528,0.0341716271686448,11.45,1676
"Q91ZX7","Lrp1","Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain",9260552.321718,8665636.01649104,8077774.22694983,8238391.08467932,9338604.3171154,9267674.17455154,10743676.5935362,8914705.14342257,8889048.29408836,8652616.74428233,8766731.87014864,9327884.95228895,8898157.80641443,8126669.0546683,8299951.82874987,8684314.10638439,0.0341716271686448,11.26,501615
"Q920D3","Med28","Mediator of RNA polymerase II transcription subunit 28",114592.981280832,111068.454953972,127958.042106556,123973.798771871,122274.963550207,115081.283822817,130402.631800311,119416.472578405,104085.893014497,123150.637012849,107476.29595644,126829.050905651,90483.9017330747,96769.8127068472,113731.148228356,91260.8433658773,0.0436840271864044,9.6,8318
"Q921J2","Rheb","GTP-binding protein Rheb",561915.971005923,487524.476152405,627754.13605097,633710.091562219,695410.864945173,620176.38226413,740644.386641725,678608.097182404,608457.037623878,665859.57411026,618831.648502348,715458.287165734,551168.374927817,463176.108976082,568576.952185151,623032.482857563,0.0341716271686448,12.02,67219
"Q921M4","Golga2","Golgin subfamily A member 2",943936.358869901,798324.709783369,965991.237514193,932678.254189922,923640.183517836,970425.463186894,1082067.06232751,1040538.54905263,986953.743689037,940523.689344495,1057784.20889383,1112720.87179123,896122.949383583,789951.807888691,870014.925701728,962898.935484704,0.0341716271686448,12.89,75534
"Q922H1","Prmt3","Protein arginine N-methyltransferase 3",214551.036038668,202572.218799232,160582.949522868,137086.810251378,196167.850582086,225636.799787835,170371.717431999,187098.785650075,251047.482820882,239472.528700396,245220.41955874,266107.157831369,215434.864362409,190182.006798995,231897.087749197,225827.024235666,0.0175321223791074,16.81,30036
"Q99JZ7","Errfi1","ERBB receptor feedback inhibitor 1",55449.4241429394,47663.5545287951,78428.6381555909,82868.4865833585,77841.2452329873,69251.3934707869,101500.280537748,101898.937823027,89688.683871744,120862.644833126,121664.269907164,134357.804233811,69433.5230640163,69114.3996191955,104085.333422759,103173.658128746,0.0380528357368757,15.58,21981
"Q99KH8","Stk24","Serine/threonine-protein kinase 24;Serine/threonine-protein kinase 24 35 kDa subunit;Serine/threonine-protein kinase 24 12 kDa subunit",447942.844663075,378130.029368559,447838.813003476,384519.818453642,456312.291773209,448139.074115098,457201.862284203,383012.114627099,406552.045367846,477026.322751561,487448.920994158,453667.047738339,364616.270794495,384388.474433534,416611.074798479,386896.463309443,0.0380528357368757,12.97,28266
"Q99L47","St13","Hsc70-interacting protein",3651446.5062144,3356319.27454969,3773609.969822,3607513.01258974,3766116.08005278,3575960.95287837,4126583.0017232,3725002.60206157,3877113.06544977,3809934.12886337,4102081.45907152,3579997.91937361,3493247.97704837,3450664.21495561,3008915.45324988,3252273.36761649,0.0274583284381719,12.05,242795
"Q99N94","Mrpl9","39S ribosomal protein L9, mitochondrial",1031613.21796482,958670.688576516,1103355.600263,977229.369987755,1114793.48286195,1065880.77256775,1153948.27204514,1149699.85738343,1041184.51138905,1089763.1873486,1135882.9156031,1153737.80605603,1003266.7883917,967861.610373859,1028134.15924282,1058969.46207983,0.0341716271686448,12.3,61791
"Q99P72","Rtn4","Reticulon-4",412086.312327102,419173.781170358,470565.718380568,455865.340220538,396874.669714155,497055.03247103,522905.379786512,540040.509057385,476674.731349252,481119.340476809,426152.32246183,516830.873511891,415882.068750391,376715.272516082,439647.047986311,418527.684887941,0.0380528357368757,11.89,36943
"Q99P88","Nup155","Nuclear pore complex protein Nup155",1437230.93811499,1487226.63169127,1360924.48341048,1372783.41695354,1541096.75786471,1436008.94347774,1728788.75916528,1599614.06271529,1563071.11394463,1683636.50042628,1599059.15147118,1690973.27107419,1319869.17663749,1341876.0903216,1529851.38714638,1471441.55896727,0.0313165056348466,13.54,120795
"Q99PI5","Lpin2","Phosphatidate phosphatase LPIN2",97313.1415088542,103453.827922821,96797.1288461747,146663.978510883,138423.582168006,135775.65102252,119325.236839603,175730.510012163,178785.094591622,145378.986450041,191413.880258123,168340.805044237,110099.887592283,103124.249684898,150919.814865111,118285.858939442,0.0231653424442385,13.31,28887
"Q99PM9","Uck2","Uridine-cytidine kinase 2",137940.981600026,148814.213828838,127681.389923053,132595.292322019,138435.414750263,129852.302140696,139321.585064452,120819.086126432,166332.614730863,175416.893333695,156694.645231274,152136.733720456,149685.045057926,134151.92687421,136871.208734518,140192.231966093,0.0274583284381719,17.08,16570
"Q99PU8","Dhx30","Putative ATP-dependent RNA helicase DHX30",385483.294330229,431919.030398984,380090.716873017,389195.609072036,369661.907809879,376065.544265659,393283.296188523,390814.230236243,485218.762548791,466453.773765163,406845.28951137,439575.006682016,498651.708937221,482604.135221373,396555.888003483,407410.784279479,0.0313165056348466,19.38,30294
"Q9BCZ4","Vimp","Selenoprotein S",159135.114255833,170332.815986829,144187.353398611,148453.657713311,140912.336017629,198289.679496065,215931.065318603,190822.488103749,201211.406217027,205571.830901296,187811.659346589,194762.67487631,139555.590889325,165586.231332619,177681.923578521,174409.401568713,0.0380528357368757,14.1,20880
