"uniprot","main_gene","protein_name","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4","pval","Phase","Amplitude"
"Q9DCJ1","Mlst8","Target of rapamycin complex subunit LST8",209709.733458461,276832.095316237,206416.206552045,195499.923239894,207662.584881656,221345.234824501,225740.20105092,216296.99807329,245551.463011733,229651.71186896,225040.349911253,206083.239048262,253059.871142599,221125.662424779,229070.036897503,196162.422074051,0.155780990214867,18.97,3198
"Q9DCJ5","Ndufa8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8",1032133.07100349,801339.72012019,1056749.39933173,1059272.184253,1135138.57052997,900798.484896611,1346121.46432711,1160058.862207,922493.56724365,1208718.34775016,1159466.77411348,1201978.40833947,1109041.50313009,828969.472972545,854865.729127459,1106570.61460653,0.0585976261075685,12.7,93554
"Q9DCJ7","Aurkaip1","Aurora kinase A-interacting protein",64334.4174798348,43766.1725728784,68480.205963501,58106.6785408475,100760.63426457,47887.4548992638,68291.0960002761,75676.6845204798,55565.4403754754,63502.3467988967,65361.1643062334,63887.1297232901,63489.0393586216,41945.0114836571,43066.6609484517,59986.882848447,0.0664949120775167,10.89,9215
"Q9DCJ9","Npl","N-acetylneuraminate lyase",255208.389693134,298906.46289406,293456.127646378,284299.8411746,276019.236605385,310868.685688024,280156.259918546,300925.157385004,267308.087818333,252084.660382492,292952.191019815,286588.859648921,325719.595660104,297906.929303145,340622.969859166,293973.309074743,0.0697961097033575,0.46,9521
"Q9DCL8","Ppp1r2","Protein phosphatase inhibitor 2",92677.1781315353,48346.960798864,94837.2109237029,101057.81610143,103697.879243866,86548.9231116204,103772.47735353,107037.984483942,75744.0763187866,122566.454362722,96699.1545888666,111655.998116135,98485.9425173934,70321.3250792209,129749.972638175,121475.730887531,0.122991117852334,16.04,6230
"Q9DCL9","Paics","Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase",5855031.81698404,6616369.00339419,5310314.3150018,5502843.92278438,6503472.36809679,6618720.65441685,6492010.05825006,5448052.05808669,6801103.0438743,6678370.54529191,5806904.60892751,5795129.12249354,6637574.16160493,6390690.73664197,5900195.75875535,6427909.65396216,0.133396167882644,15.92,157788
"Q9DCM0","Ethe1","Persulfide dioxygenase ETHE1, mitochondrial",3817184.24021726,3057258.77368546,2924658.84281424,2592732.11205602,3443089.31588711,3187144.3845994,3213694.26824207,2294564.72011985,2491950.75072156,3580841.65205561,2371424.28062935,2195199.091859,2888857.71448692,3183845.65030138,2383906.45487915,3034650.04588621,0.114972930685014,4.74,182598
"Q9DCM2","Gstk1","Glutathione S-transferase kappa 1",12850712.9367473,12183162.6846093,10357479.636057,11621897.3656864,13029827.5826268,12241334.7249502,13272425.9262915,12180901.5410586,13064972.1361621,16875761.4244272,13182713.9329584,11623161.0336072,13430030.9569903,14070728.8219909,11385116.945092,13049427.0813048,0.0749192288467448,16.1,725369
"Q9DCN1","Nudt12","Peroxisomal NADH pyrophosphatase NUDT12",2986069.2576545,2330599.66710786,3082461.85809769,3030014.63135892,3245981.74425806,2879892.20791325,3181679.47451901,3639886.17953789,2753032.08068127,3445212.67664674,3197229.62007391,3096279.5211645,2874575.42127239,2638459.37907299,3072081.91976547,3297145.79819464,0.0878696844004885,12.78,170538
"Q9DCN2","Cyb5r3","NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form",7023468.81518435,5651228.55484084,6129973.34344474,6359934.36128975,5232839.41570079,5235918.21369377,6087244.2377235,6336468.04228918,5443309.65048761,4658655.69670054,7280881.41045331,6749039.34436697,5291331.76998474,5442506.35464027,5585033.06214918,6277972.53727464,0.155780990214867,3.83,98722
"Q9DCP2","Slc38a3","Sodium-coupled neutral amino acid transporter 3",2204592.50128419,2634824.12228479,3898886.17743387,3196378.69560426,2777217.79722829,2821450.20638788,3812465.20220867,3570757.52393267,2738630.82246359,6026512.63767741,3702298.37440317,4110319.64493257,2728304.45574306,2591784.97235015,3401027.57689203,3643669.61057997,0.0878696844004885,15.3,609605
"Q9DCQ2","Aspdh","Putative L-aspartate dehydrogenase",3652704.70922283,3606385.59740071,4203321.71483633,4173423.5842671,3525539.20423245,3829657.11762139,4144156.49508284,4545148.14786106,4016562.41286659,4228415.25289474,4372666.16280337,4364930.68469678,3923590.20793439,3609177.56463523,3947164.83200156,4042120.57572265,0.105578694433708,14.74,171043
"Q9DCR2","Ap3s1","AP-3 complex subunit sigma-1",757302.18345037,817373.772518806,652486.66552403,772002.840374012,818800.57577849,783689.302110671,711386.303238509,755997.818205059,818741.879284275,850558.554228976,803692.538451509,755273.276681488,876465.523237837,779345.777678737,780198.657874307,735015.284575968,0.143901630241577,17.12,21104
"Q9DCS3","Mecr","Trans-2-enoyl-CoA reductase, mitochondrial",2296789.881719,2262793.93461674,2083403.73738938,2036676.44012889,2593845.10298369,2337766.82297337,2347593.68318945,2184639.87799924,2447680.54198981,2556562.69721456,2019519.78358012,2157994.65627372,2589825.41132907,2407644.71631321,2065977.02515283,2292980.93853511,0.143901630241577,13.98,47360
"Q9DCS9","Ndufb10","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10",2049003.66508111,2277786.11365763,1740118.43511617,1864117.68502888,2119448.8805375,2013491.11988806,1954016.74556443,1889212.59197574,2267702.52729182,2179176.82717004,1781056.04451283,1718552.84580723,2234966.71253243,2375709.05754611,1954590.98472533,1872750.29367555,0.239425905032043,22.47,40915
"Q9DCT1","Akr1e2","1,5-anhydro-D-fructose reductase",996298.605976493,855596.483952668,1244222.04157974,1029937.16667502,967530.920998975,981124.174027411,1307683.69788922,1230364.66588723,927723.388909612,1036291.80673599,1382100.46663923,1249587.61948892,1057290.69022255,864815.301771168,819190.777285673,1097405.45412521,0.133396167882644,12.52,88932
"Q9DCT2","Ndufs3","NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",5687454.43326182,5972103.962177,4741348.70737512,4735650.26353435,5754679.89150082,6003711.07709393,4783237.6781141,4994923.86253489,6087980.90889922,5967848.21110816,4716488.8177073,4727485.82776781,5417176.52357253,6409067.62235097,4675350.9315766,5215353.74664958,0.317435108737141,16.21,33041
"Q9DCT5","Sdf2","Stromal cell-derived factor 2",93079.2959622739,39420.7986000626,176973.867026866,130258.342343432,114372.232886891,111259.234337034,172532.281484974,115622.161518815,98907.3850026841,133422.365809875,134084.692353923,138050.433109565,87111.7990413326,94286.3576570603,76891.2872565472,171283.799245956,0.133396167882644,13.21,11803
"Q9DCT8","Crip2","Cysteine-rich protein 2",465953.938900427,343391.421012955,661962.149157969,641179.975105673,516265.184695412,448836.630905336,781962.461120436,758347.680141243,449275.010328296,629011.663672727,543404.976020602,549165.392678568,730703.857537639,422958.507955981,493878.191107622,530693.927487982,0.219906178338852,11.1,41678
"Q9DCU6","Mrpl4","39S ribosomal protein L4, mitochondrial",1710996.36207423,1762661.82240536,1215525.36744622,1368384.77567967,1691572.1636847,1747221.30983389,1428473.68926176,1386223.10889739,1712010.29064234,1724527.9801211,1352953.94752337,1399558.31876814,1794560.20286144,1587289.51330322,1419791.65145139,1429519.6445242,0.288162133531305,14.46,11798
"Q9DCU9","Hoga1","4-hydroxy-2-oxoglutarate aldolase, mitochondrial",2597103.69544926,2230430.99017654,2474366.22567387,2618423.66819548,2232641.64463294,2477144.79574897,2586487.83480845,2635306.56988363,2468941.68643233,2652480.40212911,2590071.62433584,2534162.21321103,2528982.82963652,2421738.82721782,2863747.38698524,2742167.53076794,0.184125796212024,20.06,55463
"Q9DCV3","Dgat2","Diacylglycerol O-acyltransferase 2",586661.763209311,730785.875725826,393665.889235138,491091.534562446,573973.785083254,552334.252439889,498353.012847303,485656.380360019,671860.55165199,470260.181281149,550257.793641337,568216.162788025,847103.210664869,651996.849763018,612475.348215487,683486.601790487,0.0807674488098014,21.64,61265
"Q9DCV4","Rmdn1","Regulator of microtubule dynamics protein 1",2516437.23458468,2611994.62582002,2316572.97717016,2468022.53022107,2316377.46980523,2299869.06856063,2381906.8841124,2373838.67151892,2382844.51756491,2315789.00249008,2434807.0874002,2337058.76550382,2293301.33883365,2497500.72158083,2192434.54274696,2465804.70140566,0.0965559619748949,2.67,42919
"Q9DCW4","Etfb","Electron transfer flavoprotein subunit beta",15161497.6540201,12961504.0269701,15478441.8306766,16214367.0938989,14569257.511072,13243335.0916865,16094931.0398647,16128491.0744763,14726808.1128817,16312508.4143562,14616439.2557708,15435099.3081641,13004339.5533722,13303021.6564002,13342844.2302384,15303970.3416844,0.133396167882644,11.56,514692
"Q9DCX1","Mad2l1bp","MAD2L1-binding protein",77573.0557714594,73009.3920137653,65187.299017013,59341.7584992051,59589.3830602252,61900.2466920678,72868.3536880943,61076.4424737272,96678.7844623015,74283.6911374456,51640.0184557964,68961.7278910508,58173.0842417791,95202.9331522206,52878.4396147384,74857.7794787699,0.288162133531305,20.05,4271
"Q9DCX2","Atp5h","ATP synthase subunit d, mitochondrial",6391233.72229317,6270506.84911995,5946330.12671452,5940055.66836494,6796199.48054747,6308930.54693413,6609460.19743872,6131818.12341358,6583602.15712913,6584325.63652362,5438602.70678467,5837726.95033924,5926980.76644258,6186651.09247137,4952574.68753934,5654949.54143483,0.0585976261075685,10.14,300150
"Q9DCX8","Iyd","Iodotyrosine dehalogenase 1",1466414.76009383,1373310.86130335,1167652.56029836,1368185.53436074,1355694.55587335,1405079.61810301,1308469.59860044,1281442.01737443,1691963.97002137,1750230.38584052,1338626.69617859,1301603.51170444,1525919.80268721,1426333.3547417,1259115.60637346,1432520.89804142,0.122991117852334,17.33,89694
"Q9DCY0","Keg1","Glycine N-acyltransferase-like protein Keg1",6740554.36389027,6038119.29365981,6016880.5393511,7641802.5323161,5281848.2741214,5943337.77537054,5628785.10379393,6304551.60859687,5862645.07912986,4664530.36050828,6812795.61586093,6147935.14598999,6893435.19633855,5485580.77681108,5003821.42896155,6338940.44330703,0.133396167882644,2.82,285399
"Q9DCZ4","Apoo","Apolipoprotein O",1277035.31853522,1278010.93107054,986573.991440755,1202799.37607475,1335148.82549319,1281484.46627347,1112590.65535213,1145859.48103202,1434421.93581448,1382031.86916368,1028076.06253783,1002085.45280206,1324095.4442103,1335366.86172256,1113956.8867416,1123954.30066448,0.262374995672894,14.94,8604
"Q9DD03","Rab13","Ras-related protein Rab-13",174590.91371165,190616.323461318,145910.507790733,205889.706219442,158180.597542043,165901.450262573,122106.848181036,182762.740196676,197938.272258106,176140.211348221,177981.843389396,161950.314447691,157474.906154505,159452.858410259,190233.423346566,171908.163462344,0.184125796212024,21.34,15349
"Q9DD18","Dtd1","D-tyrosyl-tRNA(Tyr) deacylase 1",95195.356629206,96192.5118656038,117218.579158315,138989.793405872,93178.5365667211,94000.8800970264,154863.750237256,137772.645984579,90054.1113311056,121518.013203088,120975.506683948,143128.718393003,104448.957491679,101965.305074276,158434.375887697,143712.333498912,0.184125796212024,18.96,3621
"Q9DD20","Mettl7b","Methyltransferase-like protein 7B",9009201.48630511,7821909.63818764,8771645.54156282,9502232.24676948,8711772.93894394,8547177.87773994,9992413.50689112,10772309.6479682,8358158.79189516,8321271.35378507,9943847.01319921,9749942.09397392,8821757.41267655,8388327.5981305,8324966.82625398,9778406.12366072,0.169240514608877,11.53,334403
"Q9EP52","Twsg1","Twisted gastrulation protein homolog 1",197369.748928821,150317.774564311,110439.984125521,158127.690664494,132845.865259549,128631.462830179,102575.397648224,141787.439550836,201170.879318875,119601.632423033,144518.59705311,134655.644691299,176321.270780142,201224.506387739,146154.080019162,123025.78831885,0.0965559619748949,22.51,16439
"Q9EP53","Tsc1","Hamartin",122050.498698366,113748.370751477,86667.3399699212,95513.789290218,97312.8518124785,98078.9827013658,79666.8902967765,87906.8163914062,99706.8280720703,112924.076283057,86376.7049428753,81425.5240810916,83966.7172909122,94044.9366681951,90318.0552727587,95368.1831354968,0.169240514608877,3.01,3288
"Q9EP69","Sacm1l","Phosphatidylinositide phosphatase SAC1",3128563.29091341,2791463.13927008,2991836.85659484,3088157.31532301,3095759.74485679,2918292.28378928,3197574.73160142,3049340.10296979,2947214.79330184,2788276.49070422,3312782.44960091,3266915.64467971,3000705.15943366,2822946.81048915,2836969.22337052,3286896.79576945,0.239425905032043,12.85,51320
"Q9EP71","Rai14","Ankycorbin",1725879.3683125,1670998.72413798,1737598.51703707,1902282.81788065,1561740.54848621,1720051.46174717,2005453.59601111,1881993.47001378,1856923.00955102,1753184.03097385,1782243.04772473,1835461.871304,1708300.13505836,1694729.15228482,2025746.88683111,1882063.47789212,0.288162133531305,17.67,19254
"Q9EP72","Emc7","ER membrane protein complex subunit 7",479253.211739348,396206.518217902,493135.681439216,519854.466551774,518869.461548245,482798.428268529,636961.794637653,583292.147897904,442784.108111768,580678.905112944,453709.979259263,600692.875294895,502287.193315619,503899.277029685,619422.926841524,554259.513218768,0.133396167882644,14.09,18645
"Q9EP75","Cyp4f14","Leukotriene-B4 omega-hydroxylase 3",3556631.07859777,3394597.93736409,3392363.14874503,3201199.53115198,3393807.05512555,3493213.35836076,4262916.4376517,3348440.50701132,3365262.89001473,3563643.82374562,3443845.49612863,3493396.50646267,3805212.80756163,3598300.22214477,3201808.55272032,3519557.23996225,0.143901630241577,11.93,55431
"Q9EP89","Lactb","Serine beta-lactamase-like protein LACTB, mitochondrial",8745106.75185152,7614880.98138125,8393432.80205414,9151959.79968675,7549646.6260057,7941976.25756393,7451821.27614238,8577045.53953322,8230253.47040642,8349857.95443114,8245015.92111659,7848938.5328289,7544977.48382651,7908374.31300567,7879443.23534081,8450554.77085835,0.143901630241577,1.59,125491
"Q9EP97","Senp3","Sentrin-specific protease 3",16774.2139336018,15261.23199875,21442.5037166633,21767.2289117882,12940.4322327689,16348.5389267244,21413.5301636465,24654.5705160043,13253.4221472651,14500.2457132996,19514.8987964217,22170.2228305824,17653.4630425831,17614.4885462581,12153.0702989314,16807.6760842207,0.201155483439201,7.8,976
"Q9EPA7","Nmnat1","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1",475408.471970593,457928.710165234,340791.649258875,472045.868183341,478822.417166544,452241.876196497,340334.225803423,311674.923623948,439937.47453337,490700.687942643,444797.16945445,346556.560995831,416141.307100592,493816.390013708,373329.957280786,403890.201230529,0.239425905032043,22.11,20782
"Q9EPB4","Pycard","Apoptosis-associated speck-like protein containing a CARD",81041.1162282246,107678.794910215,66965.9961563894,69968.5217575393,88640.8090376438,87120.8042110228,57321.6744883102,54241.4287288836,82268.394506515,77928.300212277,58374.3142420154,70238.3325769736,96461.9872983685,69557.3501930852,81572.8167663684,75848.6822444253,0.239425905032043,0.52,5719
"Q9EPB5","Serhl","Serine hydrolase-like protein",1045878.19673766,930279.330279939,1042117.31855824,1201263.87930658,1031300.24766386,1064436.01864805,1266610.20610769,1164085.21236651,1003237.17957077,1162341.36037903,1149738.48346468,1238885.84494504,1052387.84023598,1045081.19614369,1152995.61264788,1247140.7915466,0.169240514608877,15.09,32127
"Q9EPC1","Parva","Alpha-parvin",2030598.47816674,2041437.51657329,2030931.31022964,2072663.86096439,1901855.94469426,2071024.60381469,2192059.49599378,2027223.26369909,2061039.8734203,2357335.16970662,2068784.8727086,2187900.35795677,2107239.49107049,1957693.0439822,2478196.41650135,2180572.80210351,0.114972930685014,18.95,50905
