"uniprot","main_gene","protein_name","U1_V3_1","U1_V3_2","U1_V9_1","U1_V9_2","U1_V15_1","U1_V15_2","U1_V21_1","U1_V21_2","U1_I3_1","U1_I3_2","U1_I9_1","U1_I9_2","U1_I15_1","U1_I15_2","U1_I21_1","U1_I21_2","U2_V3_1","U2_V3_2","U2_V9_1","U2_V9_2","U2_V15_1","U2_V15_2","U2_V21_1","U2_V21_2","U2_I3_1","U2_I3_2","U2_I9_1","U2_I9_2","U2_I15_1","U2_I15_2","U2_I21_1","U2_I21_2"
"P49312","Hnrnpa1","Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed",2518535.14023999,2654877.14176882,2466923.73723363,2304851.94606704,2577917.00226424,2238321.22391111,2418835.15004265,2475924.41930712,2733537.22053988,2577227.71756804,2701213.70169866,2834256.07581885,2773592.73458042,3204838.67422839,2835964.60956609,2481189.08118944,2602799.20827756,2290238.9587019,2281351.58456915,2534692.72884993,2527493.2916228,2466222.51745462,2347782.63484786,2201941.17823364,2852737.72815921,2770241.05019092,3004205.6893034,2735129.65903184,2285437.64413088,2652265.28597814,2621413.48336684,2559673.78573934
"P49429","Hpd","4-hydroxyphenylpyruvate dioxygenase",32290081.4158238,30056316.6223721,32473111.5313291,30882273.5685035,30389800.0389955,35526893.2283001,31231402.1187224,29587674.1444994,28152096.4457942,26107318.6324046,30520774.9226542,27415076.8708501,28480869.1185114,39362135.139978,27270366.9411093,32001158.4406017,28639992.4918099,28642400.1491314,26529086.0070314,30541362.55278,34056388.5421682,30247261.8135332,31776073.6054758,29759002.9185187,24739405.0114198,23786300.5027837,29799876.5335215,26279245.0136399,26614502.9667539,25455011.1709532,23671369.4748124,28126055.240308
"P49442","Inpp1","Inositol polyphosphate 1-phosphatase",1081874.87651204,1121754.94419501,1057764.28121905,1001040.48174124,1058675.27776506,1105358.10727001,997590.752044215,1084155.19562882,1081799.55123549,1076206.36785756,945615.754840156,989166.977524471,1058074.0680276,944423.425239857,1028976.76588516,1025546.16340539,1198028.09561456,1201599.79491085,1208998.10998364,1177715.82855717,1267353.69607642,1233821.39119575,1326268.47788553,1232286.05150305,1343135.71139019,1398644.13443603,1297196.38523251,1154949.99464493,1102756.84103587,1158210.03116299,1216633.19050274,1221382.98304835
"P49443","Ppm1a","Protein phosphatase 1A",2274123.48153109,2189662.83102994,2326181.6417572,2257397.73118575,2230161.60249259,2276462.17771219,2287033.09786535,2106243.79325453,2204818.06012671,2194912.78610304,2264645.45658816,2306425.95814333,2141880.85842879,1976289.39286358,2098594.28636736,2075591.67082449,2407161.7254643,2169846.61878893,2120385.27566893,2261973.12380813,2445540.39266116,2499369.43345382,2452831.83935316,2137906.16134965,2132756.55444826,2301189.69504111,2147621.39321163,2410499.04483629,2305300.81887759,2322166.65026066,2176177.82790754,2326170.36256246
"P49586","Pcyt1a","Choline-phosphate cytidylyltransferase A",344988.436543616,308233.306093317,319267.518776706,335778.538633253,368234.375447379,324412.307389851,281175.271590151,349553.357064842,326480.288513407,303255.074831223,340399.404076391,353570.579157232,350515.73174303,334796.494785384,292648.506763161,330777.681405941,316279.889534508,311769.861683581,331835.120465224,413172.185896962,392136.780156612,347194.92256364,349008.982061043,322961.752201897,397569.743881991,363972.247192619,365225.72487924,356149.146739049,382131.269897398,375844.070106829,374693.030368959,377235.040471798
"P49615","Cdk5","Cyclin-dependent-like kinase 5",198092.656905145,270301.098680192,227812.972920548,229909.633014098,202455.409229939,233376.100816114,202376.932865075,206176.495595758,285208.773983059,223873.100051427,222525.677000058,262171.058282281,188397.216110105,220182.574662908,213850.347043835,211615.219996595,228351.059233722,184308.507665967,190575.769897025,222797.547610669,210215.99401212,212606.214232412,204703.446158063,193462.510779978,204312.735834904,196867.982162383,238844.10941019,214717.745706897,189608.106699143,191487.082801623,222966.973366766,242258.061474034
"P49698","Hnf4a","Hepatocyte nuclear factor 4-alpha",301079.115733988,286361.452112024,229510.726800368,208695.753547933,333893.861805056,263529.973772171,311118.383715778,298540.326208182,285371.976203666,404083.87065313,357042.531948171,245342.436172684,356142.819754262,326478.238719145,334816.308994816,258169.832289396,302463.185043035,302372.43757078,304957.998282831,303353.283939864,316319.271355675,308938.015096723,310876.165533519,296505.669307274,336593.705451444,353358.084392427,320754.480911693,307987.235047827,333391.486735762,354791.598137502,369223.582278947,344685.053437211
"P49722","Psma2","Proteasome subunit alpha type-2",1904706.11146856,1793510.33985786,1838781.82862531,2078671.18479286,1789964.16120236,2299985.49199439,1969839.45887146,1799119.32059492,1878628.67552809,1823758.92656533,1818089.16687237,1526460.13315429,1754574.26229184,1569603.88908603,1799325.73243477,1763352.58154864,1965551.6694561,1810548.14313197,1755943.76787187,1958643.3467593,2036351.71781134,1970335.98409949,1887000.72933402,1619825.27117243,1571077.57804459,1700629.717444,1727668.26483734,1851494.63734262,1716982.25737869,1686219.49358092,1855531.89552432,1729474.67065259
"P49813","Tmod1","Tropomodulin-1",153305.611641686,93075.8243721646,144855.54275348,207993.758313206,86473.9357312558,264702.104293079,250257.137516368,175312.314410203,129300.80166908,369431.658051299,183768.695201745,220364.495908199,186091.856376585,131718.917267459,195812.084513081,244464.186035386,126101.422043294,122344.178965073,287733.895429053,132819.116385813,90005.8215928039,115064.715711711,128045.948019231,125137.168926836,187841.092727427,143496.298226319,131928.242372492,119925.651970037,125398.128218073,111334.446444921,230736.428056128,128934.38227341
"P49817","Cav1","Caveolin-1",12882.4203466025,18366.8964862194,20118.4676912626,28328.2237483514,22361.049700389,29792.6672886601,50948.2779495009,32293.6509140887,13004.8912574001,30852.4317319873,20364.8252792943,38877.4233781663,30023.8316183087,30621.4015989278,35324.6497709453,51169.5356458298,12127.4051346395,13992.4230593495,40347.4731643172,79130.2355004712,17432.1166672908,17912.6227301641,22107.6679443965,16098.3031299117,21019.9714122779,23190.0560883046,21503.8318265448,18765.0260568528,25120.1943189697,15912.5850439837,23441.0860103421,14598.5627029398
"P49935","Ctsh","Pro-cathepsin H;Cathepsin H mini chain;Cathepsin H;Cathepsin H heavy chain;Cathepsin H light chain",3095392.38781544,3333217.34073576,3605828.0768666,3343886.32518248,3798109.43237888,3830329.44401213,3162354.69959113,3219428.02594383,4236871.50609616,4084315.09917952,3489808.65016725,4062751.294822,4064897.40445462,3385001.65088793,3646345.77728632,3684865.33809062,4339151.91048381,3054050.22726579,3445160.27879841,3608544.03743472,3704361.85502359,4394711.62787041,3238403.14094032,3272993.03053778,4724947.79773994,4768666.5584094,3662292.22133073,4760124.63414112,4166981.87678713,4021644.3309877,4843777.65839983,4176921.24613976
"P50136","Bckdha","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",4404115.96652534,4576711.59737358,4738860.9809006,4722942.09753999,4820658.54448984,4835623.00839183,4498896.51887712,4560442.59881252,4839275.61971403,4719636.29956452,4371817.19081702,4724087.46443586,4710056.47686044,4795817.85993145,4650007.17923683,4894543.85894613,4634957.96935777,4437408.29544593,4157444.93813716,4398093.54541251,4749023.82851129,4421427.51150166,4349530.28407172,4380811.2447899,4992245.48333122,4541270.11862726,4684763.98926998,4866496.34251265,4522691.46272063,4499122.51754282,4599608.86356027,4934248.72725564
"P50171","Hsd17b8","Estradiol 17-beta-dehydrogenase 8",2165593.09826521,2591582.31147871,2207762.02888752,2244230.06539358,2464363.58211571,2093799.08878545,2471548.05188439,2295737.78916219,2323836.38782268,1753260.33370164,2215511.21020897,2125988.84381419,2051408.15769481,2421795.19515257,2408831.30827756,1963857.31735441,2268593.47635723,2028703.06024203,2027636.0913922,2217186.41851327,2263417.48013196,2396398.35652875,2223174.1656924,2158333.60059652,2210742.2153582,2337577.31311402,2142330.70984958,2445710.08671187,2238200.03808032,2274577.6189573,2254376.09708087,2529367.09040922
"P50172","Hsd11b1","Corticosteroid 11-beta-dehydrogenase isozyme 1",9792072.68472733,10400383.9020112,9578394.04413694,9583180.75359588,8976610.41058388,8153771.27275776,9446155.61712505,9724650.9263255,11059804.1905671,7918593.03677149,8214532.8170278,7673962.02008821,10623408.7940035,10915823.9685198,11080727.4279946,8734320.11308409,10951033.4853603,9918802.41270756,9435521.63969349,8850555.01736137,9956695.04985779,9991177.50429884,10433413.7005364,11069276.4016811,10267462.736712,10337392.8410726,12903684.1948876,11155096.3706175,10537105.9613909,11375238.0048359,7756585.20687579,10352222.1060795
"P50247","Ahcy","Adenosylhomocysteinase",70791217.9270759,75748855.473747,70047632.9402781,70605254.3657696,70061704.8777067,72212560.8494966,72740148.7232177,71468947.7619279,65249545.9352429,60571323.8623539,67031010.9170516,62553114.1480526,67436318.7347857,76732606.8003825,66792315.3918578,67496637.9774926,63070817.9028689,69242536.0644617,60588362.6642488,60945042.0343777,67852821.788251,61568762.2918702,65098046.9753029,68615597.068239,59605963.6859646,59262647.2864687,66229622.895703,61284684.6348892,63297314.5600936,59702263.6595899,56184272.2859146,65434476.7531199
"P50285","Fmo1","Dimethylaniline monooxygenase [N-oxide-forming] 1",8267419.98197024,8641032.43896426,7964637.38512621,7802900.0937269,8283263.91472872,7922945.65885403,8125052.34352994,8086910.4531689,8429420.80945858,8341988.37123499,7753392.01880102,7319510.25815612,8116112.73347193,9071351.50216828,8949544.15418797,8553659.04512749,8239733.85244073,6927885.49281978,6478143.48496188,7813431.82317032,7048155.90966503,8595367.84076877,7368970.67209827,6463703.59603727,7143519.22220589,7401817.72821368,8336520.80235954,7546079.91672698,7576410.34844029,6275343.13128021,6997238.91894827,7836875.51729259
"P50295","Nat2","Arylamine N-acetyltransferase 2",930009.545646875,739099.34085107,1023915.53509906,824112.051937175,893086.948267197,930100.07876126,934882.397795161,900797.6503322,894992.154225472,812919.82369659,836768.320961709,675964.299327421,857562.815223464,893820.261887424,769059.579297439,946568.362697093,1037828.15198767,910256.001585185,1014668.64589103,1017364.14212943,1163318.40384385,1008740.35463523,1085866.74396541,1003891.1747468,921951.097738087,956624.697058457,871741.691381508,954549.664464331,959043.582233866,1074784.61320315,935874.247431191,1049898.62915237
"P50396","Gdi1","Rab GDP dissociation inhibitor alpha",2545965.67771838,2726925.53582567,2837170.09562877,2778717.71122124,2688303.80223099,2768279.38685336,2619207.24221703,2481379.09734894,2763545.30356389,2879617.45770846,2492330.97925203,2697414.35909668,2713334.18822013,2493486.57031682,2571140.70572363,2652111.15270582,2907464.12820538,2658629.71665258,2585046.48174042,2861015.08023827,2733345.14101294,2790218.21890451,2623414.31319527,2437733.81184473,2649678.03101709,2731784.40188782,2604902.0919314,2845722.97143616,2932902.25509178,2774244.2872552,2948512.41049867,2755162.43966871
"P50427","Sts","Steryl-sulfatase",489539.247106878,538883.570453228,594711.715847864,539879.199010606,572172.172730232,581214.507907005,547905.535591453,559014.611018097,667476.272589852,667729.406050335,558406.059678805,572453.24537438,654223.751256699,682358.605840016,623332.118988089,629323.264874928,567328.593445924,451489.991106074,527420.443839347,612435.037644057,550616.644521592,644484.480094628,572795.00250455,468544.834654048,616959.259788629,642700.85044526,502376.867710753,610763.139698854,674367.067027704,564849.760328955,624941.460351861,568788.270369212
"P50428","Arsa","Arylsulfatase A",83630.3034198124,105499.292848784,119279.444673301,105133.229740377,103583.098764035,117364.172748162,111010.144088472,105171.411045808,151107.764504134,135021.382969087,129297.585963148,114434.389346116,125374.136428422,101957.098545741,104318.169019352,114813.601405228,119401.633712699,17283.5109541832,71152.4048781584,61670.4473379948,74435.9627183148,103576.631622262,74290.343561003,13050.1221258521,147152.068410074,95476.5655408654,62715.9241570174,112924.563759878,88995.7676275599,121193.016107259,109168.559781566,118346.295267371
"P50429","Arsb","Arylsulfatase B",1191025.47134787,1142363.13006429,1162643.72703783,1236119.44660709,1273829.8486277,1120178.02607733,1146322.56838974,1119753.4172364,1415876.24067099,1528265.30320611,1360252.73934191,1473316.21766248,1381192.34451928,881563.787888218,1230665.59471122,1374629.80677494,1629312.21253726,1367876.76966046,1616268.27268946,1582290.11453401,1683170.38892688,1760306.91261989,1565908.38531079,1645046.00645599,1846843.25288151,1996762.04324943,1668752.93588565,2020677.24725462,1974388.26634593,1938375.94969078,2191527.80350698,1795183.63754044
"P50431","Shmt1","Serine hydroxymethyltransferase, cytosolic",11200669.1881479,10915445.3881849,11295526.6768332,10764561.428816,11294345.8657347,10486895.6241402,9207931.30707825,9491000.45144267,10893319.5812774,9447202.46936576,10022631.2662839,10406599.85778,10303252.1669773,10886101.8118371,10286130.2901212,10306741.2631176,9547583.59024437,9651970.78207938,8730412.1077443,8610712.19945503,10606393.5205046,10164408.0172095,9470495.475674,9042253.80578752,8594627.22741142,9026999.05576274,9545346.1892861,10275032.4386492,9804060.48111068,9737509.20126998,9832670.18085005,10215733.5101423
"P50462","Csrp3","Cysteine and glycine-rich protein 3",307423.616321725,474214.655227807,393722.020685587,364289.621172632,372989.324582335,469319.925027718,390197.392091584,339958.116614148,449187.698475109,438220.587272854,450805.438895757,484371.054835623,410983.972272106,335514.237122625,479961.478706551,360216.852407411,336877.054324379,336316.895923781,524992.161738202,301179.013432556,398624.754077705,342324.264249068,323821.30486352,363114.768267385,409443.922403483,321464.15622876,407865.223721554,456202.831792858,454822.429404764,457925.40782693,473249.239642287,490151.54821524
"P50516","Atp6v1a","V-type proton ATPase catalytic subunit A",2980131.01749067,3070268.42258457,3087302.91270116,3136653.27510723,3254717.7351911,2853214.00344911,3046394.95989139,3082208.41495269,2972293.52006064,2628480.38726472,2843067.96785155,2752736.0225186,2736779.32090376,3349680.11463446,2843499.19275776,2628876.12468213,3433832.33073587,3584675.00084573,3325205.8214987,3610341.42846232,3458344.31918526,3311116.46628836,3335976.40388743,3509199.16200223,3088539.61251776,3114765.5576447,3343903.12357436,3224923.20384935,3397470.81534217,3274123.62805382,3169166.13948635,3242866.950083
"P50518","Atp6v1e1","V-type proton ATPase subunit E 1",797324.949210824,770948.030170987,807971.92930397,826652.640996595,739181.742900852,898836.854923039,836263.314182509,823963.060123981,777804.179434286,801710.925478483,724897.121368176,790477.979372282,767834.283340047,860379.435950304,797240.147255084,688482.631208734,726123.201794443,754456.861755965,792287.010903322,704694.773230101,701325.779344848,745111.024989497,663637.647686289,680803.747592367,683826.524113459,692228.248652014,691033.094682995,705354.195748629,735861.67927529,754969.692587051,782481.342104157,732169.473029695
"P50543","S100a11","Protein S100-A11",2107100.30262494,2212101.69834363,2337691.31747753,2035213.08999027,1931032.01951666,2500847.38264876,2496879.96160089,2336156.85178931,2376394.72266982,2394653.67303677,2212337.39747565,2688112.34598162,2453483.61176925,2957740.83801001,2852634.8919296,2127945.82934646,2195936.16917389,1831623.36219624,3324928.23352337,3689434.90322084,2015356.93339204,1767347.69046451,2014812.33736545,1728960.6473191,2081361.62964182,2240447.71871391,2057376.6498765,1872846.65603999,1826689.09218025,2441269.85415538,2908546.78956169,1819455.30960078
